time_s,Vout_V,IL_A,Vc_V,dIL_dt,dVc_dt,Vin_V,D,Fs_Hz
0.003496994,155.54291,605.25964,156.60416,-93623.0,9595134.0,52.0,0.7220779,50000.0
0.0035070141,155.72366,606.1906,156.78403,-93286.5,9598228.0,52.0,0.7220779,50000.0
0.003517034,155.9037,607.11786,156.96315,-92951.0,9601314.0,52.0,0.7220779,50000.0
0.003527054,156.08307,608.0417,157.14157,-92618.0,9604398.0,52.0,0.7220779,50000.0
0.0035370742,156.2617,608.96204,157.31929,-92285.5,9607472.0,52.0,0.7220779,50000.0
0.0035470943,156.43964,609.87866,157.49629,-91955.0,9610544.0,52.0,0.7220779,50000.0
0.0035571142,156.61688,610.7918,157.67256,-91626.0,9613610.0,52.0,0.7220779,50000.0
0.0035671343,156.7934,611.70135,157.84811,-91297.5,9616670.0,52.0,0.7220779,50000.0
0.0035771544,156.96916,612.6072,158.02295,-90971.5,9619722.0,52.0,0.7220779,50000.0
0.0035871745,157.14424,613.50934,158.19705,-90646.5,9622770.0,52.0,0.7220779,50000.0
0.0035971943,157.31859,614.40796,158.37042,-90322.5,9625812.0,52.0,0.7220779,50000.0
0.0036072144,157.49223,615.3029,158.54309,-90000.5,9628850.0,52.0,0.7220779,50000.0
0.0036172345,157.66512,616.1941,158.71498,-89680.0,9631880.0,52.0,0.7220779,50000.0
0.0036272544,157.8373,617.08154,158.88614,-89361.0,9634904.0,52.0,0.7220779,50000.0
0.0036372745,158.00874,617.9653,159.0566,-89043.0,9637924.0,52.0,0.7220779,50000.0
0.0036472946,158.17943,618.8453,159.22626,-88726.5,9640934.0,52.0,0.7220779,50000.0
0.0036573147,158.34941,619.7216,159.39525,-88413.0,9643944.0,52.0,0.7220779,50000.0
0.0036673346,158.51863,620.59406,159.56342,-88099.0,9646942.0,52.0,0.7220779,50000.0
0.0036773547,158.68712,621.4627,159.73087,-87788.0,9649938.0,52.0,0.7220779,50000.0
0.0036873748,158.85487,622.32776,159.89758,-87477.5,9652926.0,52.0,0.7220779,50000.0
0.0036973949,159.02185,623.1887,160.06352,-87169.0,9655910.0,52.0,0.7220779,50000.0
0.0037074147,159.18811,624.046,160.22871,-86861.5,9658886.0,52.0,0.7220779,50000.0
0.0037174348,159.35359,624.89935,160.39314,-86556.0,9661856.0,52.0,0.7220779,50000.0
0.003727455,159.51833,625.7489,160.55682,-86251.5,9664822.0,52.0,0.7220779,50000.0
0.003737475,159.68233,626.5946,160.71973,-85949.5,9667778.0,52.0,0.7220779,50000.0
0.003747495,159.84555,627.4362,160.88185,-85648.0,9670730.0,52.0,0.7220779,50000.0
0.003757515,160.00801,628.27405,161.04323,-85349.0,9673676.0,52.0,0.7220779,50000.0
0.003767535,160.16971,629.108,161.20383,-85051.0,9676612.0,52.0,0.7220779,50000.0
0.0037775552,160.33064,629.9379,161.36366,-84754.0,9679546.0,52.0,0.7220779,50000.0
0.003787575,160.49083,630.76385,161.52272,-84460.0,9682470.0,52.0,0.7220779,50000.0
0.0037975952,160.65022,631.586,161.68098,-84167.0,9685390.0,52.0,0.7220779,50000.0
0.0038076153,160.80885,632.4041,161.8385,-83875.0,9688304.0,52.0,0.7220779,50000.0
0.0038176354,160.96669,633.2182,161.99522,-83585.0,9691212.0,52.0,0.7220779,50000.0
0.0038276552,161.12376,634.02814,162.15115,-83296.5,9694110.0,52.0,0.7220779,50000.0
0.0038376753,161.28006,634.8343,162.30629,-83010.0,9697006.0,52.0,0.7220779,50000.0
0.0038476954,161.43556,635.6363,162.46066,-82724.5,9699892.0,52.0,0.7220779,50000.0
0.0038577155,161.5903,636.43427,162.61426,-82441.0,9702774.0,52.0,0.7220779,50000.0
0.0038677354,161.74425,637.2281,162.767,-82159.5,9705648.0,52.0,0.7220779,50000.0
0.0038777555,161.89742,638.01794,162.91899,-81879.5,9708514.0,52.0,0.7220779,50000.0
0.0038877756,162.0498,638.8038,163.07022,-81600.0,9711376.0,52.0,0.7220779,50000.0
0.0038977957,162.20137,639.5853,163.22061,-81323.5,9714230.0,52.0,0.7220779,50000.0
0.0039078156,162.35214,640.3628,163.37018,-81047.5,9717080.0,52.0,0.7220779,50000.0
0.0039178357,162.50215,641.1362,163.519,-80774.5,9719922.0,52.0,0.7220779,50000.0
0.0039278558,162.65135,641.90546,163.66699,-80502.0,9722754.0,52.0,0.7220779,50000.0
0.003937876,162.79976,642.6706,163.81418,-80232.0,9725580.0,52.0,0.7220779,50000.0
0.003947896,162.94736,643.4316,163.96057,-79963.0,9728402.0,52.0,0.7220779,50000.0
0.003957916,163.09416,644.1883,164.10612,-79696.5,9731216.0,52.0,0.7220779,50000.0
0.0039679357,163.24013,644.94086,164.25089,-79431.0,9734022.0,52.0,0.7220779,50000.0
0.003977956,163.38533,645.6893,164.39484,-79167.0,9736820.0,52.0,0.7220779,50000.0
0.003987976,163.52971,646.4335,164.53796,-78905.5,9739614.0,52.0,0.7220779,50000.0
0.003997996,163.6733,647.17346,164.6803,-78644.5,9742400.0,52.0,0.7220779,50000.0
0.004008016,163.81604,647.9092,164.82178,-78386.0,9745182.0,52.0,0.7220779,50000.0
0.004018036,163.95801,648.64075,164.96248,-78129.5,9747952.0,52.0,0.7220779,50000.0
0.0040280563,164.09915,649.36804,165.10236,-77874.0,9750718.0,52.0,0.7220779,50000.0
0.0040380764,164.23943,650.09094,165.24138,-77620.5,9753476.0,52.0,0.7220779,50000.0
0.004048096,164.37895,650.80975,165.37961,-77369.0,9756226.0,52.0,0.7220779,50000.0
0.004058116,164.51764,651.5242,165.51701,-77119.0,9758970.0,52.0,0.7220779,50000.0
0.004068136,164.6555,652.23444,165.65358,-76871.0,9761708.0,52.0,0.7220779,50000.0
0.0040781563,164.79256,652.94025,165.78932,-76624.5,9764438.0,52.0,0.7220779,50000.0
0.0040881764,164.92879,653.6417,165.92422,-76380.0,9767162.0,52.0,0.7220779,50000.0
0.0040981965,165.06416,654.339,166.0583,-76136.5,9769878.0,52.0,0.7220779,50000.0
0.0041082166,165.19873,655.0319,166.19154,-75895.5,9772584.0,52.0,0.7220779,50000.0
0.0041182362,165.33244,655.72034,166.32394,-75655.5,9775286.0,52.0,0.7220779,50000.0
0.0041282563,165.46538,656.4046,166.45554,-75418.0,9777982.0,52.0,0.7220779,50000.0
0.0041382764,165.59746,657.0846,166.58627,-75182.0,9780666.0,52.0,0.7220779,50000.0
0.0041482965,165.72868,657.76,166.71619,-74947.0,9783346.0,52.0,0.7220779,50000.0
0.0041583166,165.8591,658.43115,166.84525,-74714.5,9786018.0,52.0,0.7220779,50000.0
0.0041683367,165.98871,659.0979,166.97346,-74484.5,9788684.0,52.0,0.7220779,50000.0
0.004178357,166.11743,659.7602,167.10085,-74255.5,9791342.0,52.0,0.7220779,50000.0
0.004188377,166.24535,660.4182,167.2274,-74028.5,9793990.0,52.0,0.7220779,50000.0
0.0041983966,166.3724,661.0717,167.35307,-73803.0,9796634.0,52.0,0.7220779,50000.0
0.0042084167,166.49863,661.72095,167.47792,-73579.5,9799270.0,52.0,0.7220779,50000.0
0.004218437,166.62402,662.3656,167.60191,-73358.0,9801898.0,52.0,0.7220779,50000.0
0.004228457,166.74857,663.006,167.72507,-73138.0,9804520.0,52.0,0.7220779,50000.0
0.004238477,166.87225,663.64185,167.8474,-72920.0,9807132.0,52.0,0.7220779,50000.0
0.004248497,166.99513,664.27313,167.96883,-72703.5,9809738.0,52.0,0.7220779,50000.0
0.004258517,167.11713,664.90015,168.08943,-72489.5,9812334.0,52.0,0.7220779,50000.0
0.0042685373,167.23831,665.52277,168.20921,-72277.0,9814928.0,52.0,0.7220779,50000.0
0.004278557,167.35861,666.14075,168.32808,-72066.0,9817512.0,52.0,0.7220779,50000.0
0.004288577,167.47807,666.7542,168.4461,-71857.0,9820086.0,52.0,0.7220779,50000.0
0.004298597,167.59668,667.3634,168.5633,-71650.0,9822654.0,52.0,0.7220779,50000.0
0.004308617,167.71446,667.96796,168.67964,-71445.0,9825216.0,52.0,0.7220779,50000.0
0.0043186373,167.83138,668.5681,168.79509,-71241.0,9827768.0,52.0,0.7220779,50000.0
0.0043286574,167.94745,669.1637,168.90973,-71039.0,9830312.0,52.0,0.7220779,50000.0
0.0043386775,168.06264,669.75476,169.02348,-70840.0,9832852.0,52.0,0.7220779,50000.0
0.0043486976,168.177,670.3414,169.13638,-70642.0,9835380.0,52.0,0.7220779,50000.0
0.0043587172,168.29051,670.9236,169.24841,-70446.0,9837902.0,52.0,0.7220779,50000.0
0.0043687373,168.40315,671.50116,169.35959,-70251.5,9840418.0,52.0,0.7220779,50000.0
0.0043787574,168.51494,672.07416,169.4699,-70059.0,9842924.0,52.0,0.7220779,50000.0
0.0043887775,168.62589,672.6427,169.57933,-69869.0,9845424.0,52.0,0.7220779,50000.0
0.0043987976,168.73595,673.2067,169.68794,-69680.0,9847916.0,52.0,0.7220779,50000.0
0.0044088177,168.84515,673.7662,169.79564,-69493.5,9850400.0,52.0,0.7220779,50000.0
0.004418838,168.95352,674.32117,169.9025,-69308.0,9852876.0,52.0,0.7220779,50000.0
0.004428858,169.06102,674.87146,170.00848,-69125.5,9855344.0,52.0,0.7220779,50000.0
0.0044388776,169.16763,675.41736,170.11362,-68944.0,9857804.0,52.0,0.7220779,50000.0
0.0044488977,169.2734,675.95856,170.21788,-68765.5,9860260.0,52.0,0.7220779,50000.0
0.004458918,169.37833,676.49524,170.32126,-68588.0,9862704.0,52.0,0.7220779,50000.0
0.004468938,169.48238,677.0274,170.42378,-68412.5,9865140.0,52.0,0.7220779,50000.0
0.004478958,169.58557,677.5551,170.52547,-68239.0,9867570.0,52.0,0.7220779,50000.0
0.004488978,169.6879,678.07806,170.62625,-68067.5,9869990.0,52.0,0.7220779,50000.0
0.004498998,169.78934,678.59656,170.72617,-67897.5,9872404.0,52.0,0.7220779,50000.0
0.0045090183,169.88994,679.1105,170.82523,-67729.0,9874810.0,52.0,0.7220779,50000.0
0.004519038,169.98965,679.61975,170.92337,-67563.5,9877208.0,52.0,0.7220779,50000.0
0.004529058,170.08853,680.12445,171.02069,-67399.0,9879598.0,52.0,0.7220779,50000.0
0.004539078,170.18654,680.62463,171.11714,-67236.5,9881980.0,52.0,0.7220779,50000.0
0.004549098,170.28365,681.1201,171.21269,-67076.5,9884352.0,52.0,0.7220779,50000.0
0.0045591183,170.37993,681.61115,171.3074,-66918.0,9886718.0,52.0,0.7220779,50000.0
0.0045691384,170.47534,682.09753,171.40125,-66762.0,9889080.0,52.0,0.7220779,50000.0
0.0045791585,170.56989,682.57935,171.49419,-66606.5,9891430.0,52.0,0.7220779,50000.0
0.004589178,170.66353,683.0565,171.58626,-66454.5,9893770.0,52.0,0.7220779,50000.0
0.0045991982,170.75633,683.5291,171.67747,-66303.5,9896106.0,52.0,0.7220779,50000.0
0.0046092183,170.84827,683.9971,171.7678,-66155.0,9898432.0,52.0,0.7220779,50000.0
0.0046192384,170.93933,684.4605,171.85727,-66007.5,9900750.0,52.0,0.7220779,50000.0
0.0046292585,171.02953,684.9193,171.94588,-65862.5,9903062.0,52.0,0.7220779,50000.0
0.0046392786,171.11887,685.37354,172.03358,-65720.0,9905364.0,52.0,0.7220779,50000.0
0.0046492987,171.20734,685.8231,172.12044,-65579.0,9907660.0,52.0,0.7220779,50000.0
0.004659319,171.29492,686.26825,172.20642,-65439.5,9909944.0,52.0,0.7220779,50000.0
0.0046693385,171.38167,686.70856,172.29152,-65301.5,9912226.0,52.0,0.7220779,50000.0
0.0046793586,171.46753,687.1445,172.37576,-65166.5,9914494.0,52.0,0.7220779,50000.0
0.0046893787,171.55252,687.5757,172.4591,-65033.0,9916756.0,52.0,0.7220779,50000.0
0.0046993988,171.63666,688.0023,172.54163,-64901.0,9919010.0,52.0,0.7220779,50000.0
0.004709419,171.71992,688.4244,172.62325,-64772.0,9921256.0,52.0,0.7220779,50000.0
0.004719439,171.80229,688.8418,172.704,-64644.5,9923494.0,52.0,0.7220779,50000.0
0.004729459,171.88385,689.2547,172.78386,-64518.0,9925724.0,52.0,0.7220779,50000.0
0.004739479,171.96451,689.66284,172.86287,-64394.0,9927948.0,52.0,0.7220779,50000.0
0.004749499,172.0443,690.06647,172.94098,-64273.0,9930158.0,52.0,0.7220779,50000.0
0.004759519,172.12323,690.4656,173.01826,-64152.0,9932366.0,52.0,0.7220779,50000.0
0.004769539,172.20128,690.86,173.09464,-64035.0,9934564.0,52.0,0.7220779,50000.0
0.004779559,172.27849,691.2498,173.17018,-63918.0,9936752.0,52.0,0.7220779,50000.0
0.004789579,172.35483,691.6351,173.24484,-63803.5,9938936.0,52.0,0.7220779,50000.0
0.0047995993,172.4303,692.01587,173.31863,-63691.5,9941110.0,52.0,0.7220779,50000.0
0.0048096194,172.50491,692.392,173.39157,-63581.0,9943274.0,52.0,0.7220779,50000.0
0.0048196395,172.57867,692.7636,173.46362,-63472.5,9945432.0,52.0,0.7220779,50000.0
0.004829659,172.65157,693.13055,173.5348,-63366.0,9947582.0,52.0,0.7220779,50000.0
0.004839679,172.72357,693.49286,173.60512,-63261.0,9949722.0,52.0,0.7220779,50000.0
0.0048496993,172.79475,693.8507,173.67458,-63158.5,9951854.0,52.0,0.7220779,50000.0
0.0048597194,172.86505,694.20404,173.7432,-63057.5,9953982.0,52.0,0.7220779,50000.0
0.0048697395,172.93448,694.55255,173.81091,-62958.5,9956098.0,52.0,0.7220779,50000.0
0.0048797596,173.00307,694.8967,173.87778,-62862.0,9958206.0,52.0,0.7220779,50000.0
0.0048897797,173.07077,695.2363,173.94376,-62767.0,9960306.0,52.0,0.7220779,50000.0
0.0048998,173.13766,695.5713,174.00891,-62673.5,9962400.0,52.0,0.7220779,50000.0
0.0049098195,173.20366,695.90173,174.0732,-62582.5,9964484.0,52.0,0.7220779,50000.0
0.0049198396,173.2688,696.22754,174.13658,-62493.5,9966562.0,52.0,0.7220779,50000.0
0.0049298597,173.3331,696.549,174.19913,-62406.0,9968630.0,52.0,0.7220779,50000.0
0.0049398798,173.39651,696.8657,174.26083,-62320.5,9970688.0,52.0,0.7220779,50000.0
0.0049499,173.45912,697.17804,174.32167,-62237.0,9972740.0,52.0,0.7220779,50000.0
0.00495992,173.52084,697.4857,174.38164,-62155.5,9974786.0,52.0,0.7220779,50000.0
0.00496994,173.58173,697.78906,174.4408,-62076.0,9976822.0,52.0,0.7220779,50000.0
0.0049799597,173.64178,698.0877,174.49905,-61998.5,9978852.0,52.0,0.7220779,50000.0
0.00498998,173.70096,698.3819,174.55647,-61922.0,9980868.0,52.0,0.7220779,50000.0
0.005,173.75928,698.6715,174.61305,-61848.5,9982882.0,52.0,0.7220779,50000.0
